,CME_ED1,CME_ED10,CME_ED11,CME_ED12,CME_ED13,CME_ED14,CME_ED15,CME_ED16,CME_ED17,CME_ED18,CME_ED19,CME_ED2,CME_ED20,CME_ED21,CME_ED22,CME_ED23,CME_ED24,CME_ED25,CME_ED26,CME_ED27,CME_ED28,CME_ED29,CME_ED3,CME_ED30,CME_ED31,CME_ED32,CME_ED33,CME_ED34,CME_ED35,CME_ED36,CME_ED37,CME_ED4,CME_ED5,CME_ED6,CME_ED7,CME_ED8,CME_ED9,CME_FF10,CME_FF11,CME_FF12,CME_FF13,CME_FF14,CME_FF15,CME_FF16,CME_FF17,CME_FF18,CME_FF19,CME_FF2,CME_FF20,CME_FF21,CME_FF22,CME_FF23,CME_FF24,CME_FF3,CME_FF4,CME_FF5,CME_FF6,CME_FF7,CME_FF8,CME_FF9,CME_FV1,CME_FV2,CME_GC1,CME_GC10,CME_GC11,CME_GC12,CME_GC13,CME_GC2,CME_GC3,CME_GC4,CME_GC5,CME_GC6,CME_GC7,CME_GC8,CME_GC9,CME_I31,CME_JY1,CME_JY2,CME_MGC1,CME_MGC2,CME_N1U1,CME_PA1,CME_PA2,CME_PL1,CME_PL2,CME_PL3,CME_SA1,CME_SI1,CME_SI10,CME_SI11,CME_SI12,CME_SI2,CME_SI3,CME_SI4,CME_SI5,CME_SI6,CME_SI7,CME_SI8,CME_SI9,CME_TN1,CME_TN2,CME_TU1,CME_TU2,CME_TY1,CME_TY2,CME_UL1,CME_UL2,CME_US1,CME_US2
143,7.520870415400617e-05,0.0011733496581980418,0.0011747880273775824,0.0011761096338718249,0.0011258379816796447,0.001177976952624782,0.0012300753421146116,0.0012308954764592706,0.0010261672652642773,0.0010266940451744144,0.001078582434514752,0.000301204819277201,0.0010276964184778858,0.000873856276344176,0.0008227913195515412,0.00077168432966368,0.0007720020586721166,0.0007207207207207134,0.000669447448375271,0.0006181106418048365,0.0005667473852335457,0.0005153045449861615,0.00040233353450003234,0.0005154107823934774,0.0005155170636148565,0.0005672442244224474,0.0005673319923669151,0.0005674490585505508,0.0005675368898978572,0.0005676540406645003,0.000567741935483923,0.000604869197036173,0.0007073207699690442,0.0008608902618119085,0.0009135200974421664,0.0009662327095201207,0.001120676481075833,,,,,,,,,,,,,,,,,,,,,,,,0.0031323414252153463,,-0.0028326251770389717,-0.003069775159711297,-0.003066976127320986,-0.0031459557910424873,-0.003224472922695454,-0.0028328611898017497,-0.0029147235176548714,-0.0029127829560585683,-0.0029127829560585683,-0.002911329229745463,-0.0029098769537745373,-0.0029915240152901252,-0.0030723241717181,0.012578616352201257,0.0,0.0,0.00524562864279754,-0.0015806988352745632,0.008100810081008047,0.005152999554679072,0.0050858232676413975,-0.00025722369887670743,-0.0002579757502796376,-0.0002579757502796376,0.007006467508469338,-0.0040605389442600615,-0.004662145798013939,-0.005073382859213771,-0.005296100144439153,-0.004361179361179413,-0.004049328179642875,-0.004101371204701111,-0.004154955395331839,-0.004145077720207335,-0.0042021924482340545,-0.0043766336392924154,-0.004489474003518622,,,0.0009263878001852801,0.0,0.005742211362248062,,0.01386027345944929,,0.008397932816537557,
144,5.0135365486703165e-05,-0.00020382165605092872,-0.0001530534156420904,-0.0001021502630368376,5.111690436021554e-05,5.115612850437046e-05,5.119017148724758e-05,0.0,0.00015376729882121687,0.00010256410256426209,5.1305730849993125e-05,-5.0185687041959255e-05,5.1332067142251254e-05,0.00030815058291810965,0.00035967526461822,0.0004112476224746864,0.00041141681666245766,0.0004629867791552389,0.0005146150679291583,0.0005147740142079638,0.000514933058702427,0.0005150391429749046,-0.00010054293183181516,0.0005151452709664106,0.0005152514427040343,0.00046384579704161766,0.0004639175257732386,0.0004640131985975682,0.0004640849791162083,0.0004641807210274962,0.00046425255338888865,-0.00015112588786458936,-0.00015146160448331614,-0.00015179113539753877,-0.00015211439002127405,-0.00010161052685064842,-0.00020353126749095282,,,,,,,,,,,,,,,,,,,,,,,,0.0002602133749673996,,0.0034255159161165056,0.004494007989347626,0.0046561902386297324,0.004650776513578814,0.004644990046450026,0.003927139037433136,0.003507892758707109,0.0035055504548868748,0.004006343377013666,0.004004338032868926,0.004002334695238918,0.004250708451408736,0.004414459436948404,0.005671077504725952,0.00035659099013440887,0.0002374450908226855,-0.00273337198707857,0.002583118073494095,0.0008928571428572508,0.022848101265822814,0.022833649588867688,0.003344768439108137,0.0053328745914329465,0.0053328745914329465,0.0,0.01494934519397084,0.013930287730397284,0.01384083044982698,0.013613262342691224,0.015053365414275932,0.014846300745395169,0.014874915483434668,0.014909804884035038,0.014813001163004325,0.014739159684422853,0.014591855424628932,0.01426046681699056,,,-0.00014238929232524009,0.0011447377835014374,0.0012147716229349292,0.00379948523103324,0.00036948087936439217,,-0.0008541533205210782,
145,0.0,-0.0005096580194688949,-0.0004592305337279834,-0.0004597231445063743,-0.000511142915559204,-0.0005115351168858417,-0.0005118755118755923,-0.0004610183382850464,-0.00046123097422234865,-0.00041021433699117693,-0.00035912169095009267,-5.0188205771628525e-05,-0.00030797659377890246,-0.00046208348308263153,-0.0004622733576454817,-0.00041107856739130977,-0.00041124762247479735,-0.0004113533525297308,-0.0004114803003805178,-0.0003601564107842403,-0.0003602676273805061,-0.0003603418099453748,-0.00020110608345902392,-0.0003604160230665787,-0.0003604902667627696,-0.000360601689676443,-0.0003606574269667817,-0.00036073177016249236,-0.00036078754767565613,-0.0003608619445303329,-0.00036091776230984246,-0.0003022974607013174,-0.00035346394667745695,-0.00045544253833307286,-0.0005071251077640726,-0.0005081042629947463,-0.0004580385770268646,,,,,,,,,,,,,,,,,,,,,,,,-0.0018210197710718523,,0.00716069941715225,0.007622203811102012,0.007696764048663374,0.007770521616929705,0.007926023778071167,0.007157719517270067,0.0074906367041198685,0.007236130749397106,0.007315653836561521,0.007312006647278713,0.00739141267336607,0.007469499543530489,0.007546231030765237,-0.008055853920515554,-0.0048716730038023135,-0.002373887240356032,0.004401993355481748,0.004488031914893442,-0.006616116562592977,0.002722603799269807,0.0024117246923505147,0.0041029147790410106,0.004106776180698103,0.004106776180698103,-0.0011468766725284407,0.00931223371880696,0.009719222462202914,0.009700017962996244,0.009669909866889537,0.009238436759253732,0.00910525676824103,0.009084852522560638,0.009189287225681577,0.009228542131612285,0.009281581485053092,0.009387411240823429,0.009553566063810637,,,-0.0006408430646539509,-0.0009290359465446985,-0.0033972336811453068,-0.0020757020757020683,0.00036934441366565096,,0.004274417610600656,0.0015446997489863
146,0.0,0.0002549589516087636,0.00020419623257961209,0.00020441537203597093,0.00010228086325048123,0.0001023593837965464,0.00010242753252076577,0.00010249577204946014,0.0,5.129783523138976e-05,5.132152938158718e-05,5.0190724754095584e-05,5.134524543026764e-05,0.0002054653790835026,0.00020554984583753821,0.0,0.00015428130624850492,0.00015432098765422175,0.00015436863229401077,0.00010293890575940878,0.0001029707048345596,0.00010299191513474248,0.000100573267625359,0.000103013134174601,0.0001030343619596863,0.0001030662200462995,0.00010308215647869544,0.00010310341272301572,0.00010311936065998673,0.00010314063225203007,0.0001031565917062327,0.00015119443604483251,0.00020205081578006376,0.0002531389226405612,0.0003044294484753074,0.00030501753850842306,0.0002545824847248745,,,,,,,,,,,,,,,,,,,,,,,,0.00039093041438631465,0.000983413099062469,0.0024801587301588324,0.002548922874527237,0.002628120893561237,0.00270691493724895,0.002703145478374802,0.0038013387323363452,0.00247831474597282,0.003303055326176807,0.002475860361475624,0.002557122824383473,0.0025556471558119127,0.0025537523683993872,0.0025514403292179466,0.002977801840822858,-0.002507462686567208,-0.004878048780487809,0.0029769288017862387,0.004385239119642614,0.000598667963780608,0.010120333230484444,0.01024059222702034,0.010215374138077715,0.010224948875255713,0.010224948875255713,0.0004592774035516722,-0.0042211903756859135,-0.0038027332144979775,-0.003795291466524353,-0.003783624002364761,-0.004155374887082397,-0.003970163618864486,-0.0039013264509931704,-0.0038339423710535,-0.003825005976571872,-0.003821808193001153,-0.0038154286395611922,-0.0038090703487679844,,,0.0004987531172069293,0.0007153075822603494,0.000365230094959923,,,-0.0005568962316688797,-0.00021281123643324132,-0.0011567379988433044
147,5.017561465114895e-05,0.0004584819154354047,0.0005099699117752099,0.00045932428294381816,0.0005618551435284669,0.0005622572071151133,0.0006138107416879812,0.0005117707267143778,0.0005632648881150892,0.0005635534607306703,0.0005638423291813853,0.00015079923595062714,0.0005127942156812891,0.0005130573085012635,0.0005132679772108517,0.0005134788189986583,0.0005136370640506094,0.0005137954066689597,0.0005139274334464705,0.000514059528093247,0.0005141388174807472,0.0005142181313313454,0.00025182573659021656,0.0005142974696563662,0.0005144032921811093,0.0005144562197756387,0.0005145356315925387,0.0005146150679291583,0.0005147210212064213,0.0005148005148005731,0.0005149065444620682,0.0003027703486906397,0.0003539286075437964,0.00035460992907787586,0.00040598832783556027,0.0004065453806281205,0.00045796865458980207,,,,,,,,,,,,,,,,,,,,,,,,,0.002019675548895705,0.0031144781144780693,0.0031009051290646905,0.0030977896851973608,0.0030944216776784828,0.0030905446040763174,0.0031152647975078995,0.0031144781144780693,0.003113429821608671,0.00311133535149688,0.0031095050004199547,0.0031076768016127247,0.003105590062111752,0.003103506123133704,0.009926854754440884,0.0009573958831976537,0.001075654356400113,0.003617701497560244,0.004203800235412779,0.00154548130703569,-0.00908677873693775,-0.009086188992731059,-0.0026189436927106517,-0.0026212319790301923,-0.0026212319790301923,0.005795775184930907,0.005393551446183142,0.005440505440505339,0.0054312912456926385,0.005533228493214359,0.005391953546246331,0.005446687585104693,0.005374756364066258,0.005482197594906868,0.005528761322197484,0.005466086752086596,0.005399377897763903,0.0054494316184228175,,,0.00035577059911773285,0.0005711837783806127,0.002061855670103085,,,,0.0028538812785388053,
148,0.00010034619437071512,-0.0003564336269666901,-0.00040776798001929127,-0.00045911340101001397,-0.00045944152330379406,-0.0004597701149425815,-0.0005111951743175247,-0.0004092071611253578,-0.0004605936540430512,-0.0004608294930875667,-0.0005122950819671511,0.000100517665979849,-0.00046127825329300714,-0.0004102353725449204,-0.00041040373467404745,-0.00041057223505247537,-0.0004106987011652796,-0.0004108252452111882,-0.0004109307581673383,-0.0004110363253351234,-0.00041109969167518745,-0.00046255846225007335,5.035246727103093e-05,-0.00046262979335875976,-0.000462724935732628,-0.00046277252159609983,-0.0004628439187450706,-0.0004629153379280826,-0.00046301059779818576,-0.0004630820684332626,-0.00046317739694301535,-5.04464510920899e-05,-0.00015163002274454218,-0.0001519218109079512,-0.0002536397301272641,-0.0003047851264857959,-0.0004068969024974001,,,,,,,,,,,,,,,,,,,,,,,,,,0.004699169254006819,0.005096499289831914,0.005091394708288233,0.005085876271468948,0.005079523690565413,0.005539701191874968,0.004866996727364237,0.004949249224058372,0.0050297594098416285,0.005026809651474506,0.00510759440676556,0.0051041753828131595,0.005100760933188342,-0.008277289187791026,0.002152080344332896,0.00035816618911166387,0.001508927822952533,0.0014233087742798745,-0.0018370196193695512,0.002227025610794353,0.0022268797484936713,0.004376367614879585,0.004380201489268432,0.004380201489268432,-0.005686556979300983,0.0010021812179448195,0.0010473031942745956,0.0010455390334573877,0.0010426320667284994,0.0010018859028759763,0.0010010010010008674,0.0010574550581599065,0.0009966582634695076,0.0009943846513804644,0.0009937452504824584,0.0010507267526707054,0.001049012180196707,,,7.112881428272821e-05,-7.135721421436259e-05,0.001452432824981864,,,,-0.0009485866059570912,
149,-5.016806301116894e-05,-0.0007640586797066362,-0.0008158686451482655,-0.000816576503011146,-0.0009703779366700973,-0.0010221813349687858,-0.0010229132569559152,-0.0010746085354619297,-0.0011776150734729152,-0.0011782183289791304,-0.00112762685802148,-5.025378159717597e-05,-0.001179366218849398,-0.0012312112040220313,-0.0012317167051577591,-0.0012322226215536471,-0.001232602331672772,-0.0012329822758798679,-0.0012332990750255626,-0.0012336160370085556,-0.0012338062924120985,-0.0012340600575894145,-0.00010069986405525366,-0.0012342504499870401,-0.0012345043979219428,-0.0012346314110807108,-0.0012348219798312687,-0.0012350126074204268,-0.0012352668691131274,-0.0012354576340984913,-0.0012357120790855713,-0.00015134698819496697,-0.00025275502982502474,-0.00040518638573738835,-0.0004566673432109258,-0.0005589430894309411,-0.0006105938024729697,,,,,,,,,,,,,,,,,,,,,,,,,,0.006514657980456029,0.006483790523690747,0.006560372031223949,0.006636250518457175,0.006710853355426538,0.005676126878130239,0.006513569937369511,0.00642737896494161,0.006339144215530722,0.0064188062687562395,0.0064145284905030575,0.006410256410256388,0.006489184692179739,-0.020605112154407967,0.001431639226914916,0.0032223415682062213,0.00828659914622909,0.007440849427305495,-0.008465842167255544,0.010391477681197305,0.010390798588419736,0.006535947712418277,0.006541648495420826,0.006541648495420826,-0.0015250876925423373,0.00836277974087163,0.008427782621331259,0.008471625855866138,0.008563823631524192,0.008124816014130287,0.008235294117647118,0.008215962441314506,0.008199601733630102,0.008180915093788377,0.008234057463209377,0.008280366202110924,0.008325085870640958,,,-0.00042674253200569723,-0.00028544922571893666,-0.008218515832729034,,-0.013145882782545136,,-0.010824154956323606,
150,0.0,0.0006117143294082084,0.0006124011227353067,0.0006129328838493375,0.0006134655692449088,0.0006139363552646326,0.0005631783739505902,0.0005634957225550963,0.0006663932745540889,0.0006154477382296353,0.0005644499178982798,0.0001507689214996777,0.0005647107141024675,0.0007190918896708974,0.0007193874929345423,0.0007196833393305901,0.0007199053838640168,0.0007201275654544759,0.0007203128215682586,0.0007204981730224437,0.0007206094296889898,0.0007207578253705106,0.00030213001661705263,0.0006693785078009108,0.0006695164031520483,0.0006695853721350176,0.0006696888522563782,0.0006697923643670388,0.0006699304303015019,0.0006700340171115204,0.0006701721826993801,0.0004036530601947419,0.0004550740759468042,0.0005066882853668186,0.0005584039798973706,0.0005592556815294801,0.000610966855048245,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004397975271761667,-0.0029732408325073845,-0.002970051975909493,-0.0028842192006592877,-0.004197185416838001,-0.003735059760956228,-0.0038164772255868673,-0.003400514224102258,-0.003398259428097683,-0.003313178166155839,-0.003310984190050492,-0.0032260732897676503,-0.0031410150438088147,0.013848202396804288,0.001310459852275514,0.0013085891030215624,-0.0056450273949858465,-0.004979253112033177,0.007572945281758114,-0.04184993531694703,-0.04184722851044553,-0.009004329004329126,-0.00901213171577131,-0.00901213171577131,0.0012983045669772153,-0.00408830744071953,-0.0021902017291066667,-0.0010932105868813882,-0.003958691910499136,-0.003153652981370048,-0.001691948658109732,-0.001979045401629742,-0.0016265830138261215,-0.0031878513881643533,-0.002316825948450618,-0.0021398415360591727,-0.002136258660508039,,,0.0006403870784117416,0.0009279748732957672,0.00304655130392395,,,,0.00172777884430797,
151,5.017057997203089e-05,0.0,0.0,0.0,-5.109078833076541e-05,-5.112997238987394e-05,0.0,0.0,-5.1226883868715774e-05,-5.125576627362794e-05,-5.128468126580632e-05,0.00010049746243923073,-5.130836326328048e-05,-0.00020530719088451832,-0.0002567394094994402,-0.00025684491703903406,-0.0003083089255434545,-0.00030840400925213896,-0.0003598971722365008,-0.0003599897145795117,-0.0003600452628329532,-0.000360119353842947,0.00010067958721360348,-0.0003601934753524328,-0.0003602676273805061,-0.0003603047148444949,-0.0003603603603603567,-0.0003604160230665787,-0.0003604902667627696,-0.0003605459696111035,-0.00036062026685912407,5.043627376810633e-05,5.054078641464344e-05,5.064316823655268e-05,0.0,5.081300813003509e-05,-5.0882816872710464e-05,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013585597599599876,-0.01283962889330681,-0.012825817128671924,-0.012809917355371849,,-0.01274681329667582,-0.012825851586574566,-0.012816245006657678,-0.01280771789753832,-0.01288124324773543,-0.012872684992940808,-0.012863070539419041,-0.012852404643449387,-0.0044654583661676295,-0.00904223676383109,-0.009029345372460472,-0.01051928535648683,-0.011009174311926606,-0.005379117235281061,-0.016134476473367854,-0.016200891049007682,-0.024200594094006437,-0.02334732423924435,-0.02334732423924435,0.0,-0.02316443818906866,-0.0228165434380776,-0.02275214561373207,,-0.023141367391177114,-0.023084565484191688,-0.023037443135425332,-0.02298382404282551,-0.022967786951971103,-0.0229317851959363,-0.022893242146748597,-0.022854828444136,,,-0.0002133257484178141,-7.131650263869638e-05,0.0006074596039362667,,,,0.00402453047144502,
152,5.01680630109469e-05,0.0004585052728105498,0.000408017544754502,0.00035732516590103463,0.00040874718986305686,0.00040906069438051423,0.0003581845161950703,0.00030718820397290786,0.00025614754098368664,0.00025629196780974084,0.0002564365575956629,0.00010048736371404132,0.00020524398378585215,0.0002053493505826953,0.00020544427324109551,0.00015414654197920538,0.000154202004626125,0.00010283305054237246,0.00010286478424093026,5.144562197756386e-05,0.0,0.0,0.000100669451854829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002521686503933473,0.0004043058573810488,0.0004051248290879439,0.0004566210045662267,0.0004064834103958415,0.00045796865458980207,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00033798056611755717,-0.001930015943609975,-0.0019279128248113067,-0.0020092088740059078,,-0.0016877637130802148,-0.0017717033662363324,-0.001770359129995014,-0.0017691659646166258,-0.0017679744064657,-0.001766784452296721,-0.0017654476670869728,-0.0018479630407391976,0.0010554089709762238,0.002041061351903073,0.002038124925068941,-0.00278434019574747,-0.002276943835385459,0.005408208623499888,0.008645533141210304,0.008645533141210304,0.023010117288924548,0.023010117288924548,0.023010117288924548,0.005567843795286409,-0.004562646334874243,-0.004551634450552844,-0.0045384887421902045,,-0.004557994482427774,-0.0045465422349842965,-0.00453704256462284,-0.004585790006551016,-0.0045825150270786255,-0.004575163398692683,-0.0045672934337743784,-0.0045594504973944785,,,-0.0024893314366998265,-0.0024962556165751826,0.0016998542982029632,,,,0.0013361328497805134,
153,0.0,0.0005601385069764486,0.0005607953097119811,0.0006633668418636329,0.0007150153217567733,0.0007155635062610077,0.0007161125319692374,0.0007677346708978572,0.0008706786171575054,0.0008711694168290762,0.0008716607701377832,5.023863350905877e-05,0.0008721079361821983,0.0008725555612585367,0.0008729588168840953,0.0008733624454146938,0.0008736766368588889,0.0009254022929412463,0.0009256878374903633,0.0009259735583106998,0.0009261641368665252,0.0009263547938860307,0.0001509889778046336,0.0009265455294176217,0.0009267363435103703,0.0009268317800317226,0.0009269749716758203,0.0009271182075714092,0.0009273092576373988,0.0009274525968672176,0.0009276437847867137,0.00020168406191700683,0.0003031068451628816,0.00040496076942542203,0.00045641259698769865,0.0005586875920564616,0.0005594832409336892,,,,,,,,,,,,,,,,,,,,,,,,,,0.021130927225086586,0.021019001177064126,0.02091206853111593,0.020803623857059028,,0.021132713440405796,0.021129141311697186,0.021113081665399932,0.021098826905224133,0.021084591380619026,0.02107037505267595,0.021054404581438483,0.021038458301775757,0.01317870321560366,0.002755811167026057,0.0027518545106484105,0.021575429393349662,0.017749978869072702,0.0030211480362538623,0.0184353741496599,0.0184353741496599,0.019779450376334884,0.019779450376334884,0.019779450376334884,0.0012135922330096527,0.02792352692841216,0.027553444180522742,0.02747350346379296,,0.027774430654295745,0.02776442307692295,0.027706146926536723,0.027701328227832892,0.027741241181394427,0.02769653196442423,0.027648671195328326,0.027600975551721918,,,0.00042780748663107104,0.0003575003575002622,0.003393939393939505,,,,0.01296225695768194,
154,-0.00010031096398832597,-0.0007124681933841082,-0.0007642533245020289,-0.0008159518588403136,-0.0008166598611678566,-0.0008172855902334186,-0.0008179122789080394,-0.0008184143222506046,-0.0008188750703720383,-0.0007681671531725165,-0.000768639508070712,-0.00015067805123059053,-0.0007690335811331163,-0.0007181328545780018,-0.0007184645386432154,-0.0007187965292396736,-0.000719054956343057,-0.0006679340286697144,-0.0006681400010278838,-0.0006683461004575175,-0.000617093489663656,-0.0005658145157141359,-0.00015093580197222956,-0.0005659309564234327,-0.0005660765747220742,-0.0005661639816767482,-0.0005662514156284938,-0.0005663388765895228,-0.0005664555332405287,-0.0005665430572723286,-0.0005666597980631405,-0.0002520034272465166,-0.00035344609946996736,-0.0005058680696073958,-0.0005574700993309367,-0.0006090752207897897,-0.0006607705601301418,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007896267974399462,-0.0077692371270353675,-0.007760257574506602,-0.00766883812979302,,-0.007896924355777268,-0.007896267974399462,-0.007891020848907694,-0.007885780692288513,-0.00787924027535869,-0.007873363169235925,-0.0078668433256045,-0.007776950442624386,-0.01388525019648934,-0.005993766482857875,-0.00598515681110845,-0.0119008264462811,-0.0069842853579447075,-0.002425935455414252,0.008869473126820182,0.00886829913964271,-0.007807807807807766,-0.008229747106729413,-0.007973934665180482,-0.00121212121212122,-0.016788321167883202,-0.016399329662436957,-0.016292671281928794,,-0.016895587699039868,-0.016790931684548815,-0.01675437004778324,-0.016712923856643025,-0.01663853387991321,-0.016730861819932552,-0.01657956388538495,-0.01648681055155865,,,-0.00035625222657642563,-0.00035732151790179856,-0.0004839099927413936,,,,0.003225806451612856,
155,5.015548199405195e-05,0.00025442703032751984,0.00025472515156144127,0.0002549589516087636,0.0002041545449904536,0.00015322539455531192,0.0001533428746678389,0.00015343698854342058,0.00010235414534287556,0.00010241179783920806,5.123475765955732e-05,0.0,5.126102111940867e-05,5.128994204239845e-05,5.1313628899762875e-05,5.133733764584037e-05,5.135579293336079e-05,0.0,0.0,0.0,0.0,0.0,5.029928072031176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010077597500757209,0.00015144631228225516,0.0002023165242019953,0.00020268558398783834,0.00020299416391766909,0.00020328302078564955,,,,,,,,,,,,,,,,,,,,,,,,,,0.007293762575452778,0.007254836557705201,0.007247584138620366,0.007322959141216502,,0.0072955974842767715,0.007294985745430083,0.007289484708839611,0.00728399196249141,0.007278507487660012,0.007357244377560469,0.007267563277921774,0.0072614973708371435,-0.002099737532808455,0.003816793893129722,0.0038113387327298734,0.0020996052742083826,0.00805098960080497,7.348618459723788e-05,0.0060351613749671795,0.0060343696707332315,0.001906908208373137,0.0017335529167028518,0.0025136517292190237,0.00030291556228712047,0.007306049161042827,0.007674036177599097,0.007712394485941632,,0.007301528370769361,0.007343865712169828,0.00744982145056028,0.007614369051274217,0.007607361963190006,0.007656029889140603,0.007641520968333594,0.007626601586333105,,,0.0002849408747684912,0.00014284693950439298,-0.0008439836026042924,,,,0.001330545523664739,
156,-5.01529665479783e-05,0.00020348985094376104,0.00020372822654568523,0.0002039151712887044,0.00035719753023411016,0.00030640384026137113,0.0003066387284713645,0.00030682689849137473,0.0003582028451540875,0.00030720393221028713,0.00030739279676206266,0.00010043690051730893,0.00030755036137164465,0.00035901118063397236,0.0003078659756785562,0.00025667351129343713,0.00025676577825706204,0.00025685811157916133,0.00020554984583753821,0.000154202004626125,0.00010282247699344715,5.1421813133112344e-05,0.00015089025248959942,5.143239212057616e-05,5.144562197756386e-05,5.1453563159276065e-05,5.146150679302686e-05,5.146945287970439e-05,5.148005147992407e-05,5.148800329513037e-05,5.1498609537459224e-05,0.00025191455058459766,0.00035332121946285433,0.00030341340075845663,0.00025330563858361193,0.0003044294484753074,0.00020324170519780968,,,,,,,,,,,,,,,,,,,,,,,,0.0005833171300797524,,-0.002913025384935541,-0.0025664376190083216,-0.002563890497063848,-0.0026435357290376387,,-0.002830502830502901,-0.00274702405727123,-0.0027449675594742877,-0.002742914138475605,-0.002740863787375369,-0.0026558220599219857,-0.002653839774423683,-0.002568776930725769,0.0010520778537612683,0.00035646387832710685,0.00035595633602270027,0.004022795843110938,-0.0034941763727122104,0.0010287309868468595,0.01649713093375071,0.016494979788759908,0.0022493295267755893,0.0022497187851517886,0.0022479681826041986,0.0008327655386479726,0.00043026615034724713,0.0003626473254758622,0.0003615764734241633,,0.0003071441734752156,0.0003675794890645178,0.0003055674387337781,0.0003656529953073306,0.0003653190452996835,0.0003646973012396693,0.0003640114056906452,0.0003633060853769354,,,0.00014242985329726565,0.0004998928800972191,-0.000965367442983034,,,,-0.005694760820045608,
157,5.015548199405195e-05,0.00010172422562426676,0.0001527650473571729,0.00015290519877675382,0.00015302999387878383,0.00015315499285284417,0.00015327236499262933,0.00020448852308163623,0.00025576755844269883,0.00025592465578117013,0.00025608194622295244,-0.00010042681395938668,0.0002049705354854048,0.00035888233786196544,0.0004103616311874614,0.00046189376443428476,0.00046205975972890556,0.0005135843048635902,0.000565145910398801,0.0005653201767910065,0.0005654654809026383,0.0006170300287946517,-0.0002011566507417184,0.0006171569635877727,0.0006173157055404666,0.0006174109899155232,0.0005660474450674968,0.0005661348430261447,0.0005662514156286048,0.0005663388765897447,0.0005664555332407506,-0.00025185110562642166,-0.0002522831626218247,-0.00015166068449523618,-5.064829821710415e-05,-5.072279989870587e-05,0.00010160020320038045,,,,,,,,,,,,,,,,,,,,,,,,0.000906853219328818,,0.004090150250417368,0.0043990703851262145,0.004477611940298497,0.004555619978464431,,0.004090833194189347,0.004257095158597624,0.0043373092001000035,0.004334055675946136,0.0043308070292329415,0.0043272031289007815,0.004323964743056853,0.004320013292348657,0.013399894902785148,0.0005938947618482349,0.0005930494603250125,0.004090150250417368,0.004842210719652629,0.006166042721867493,0.0041054589774840436,0.004104932332756217,0.0071644367716874316,0.007165673832340458,0.00716011042097997,7.564296520423676e-05,-0.0033792086507741237,-0.003383481360642704,-0.0033734939759036964,,-0.0033775485138788364,-0.0034294812909547727,-0.0033602150537633824,-0.00341151385927485,-0.003408399269628548,-0.0034026005589985475,-0.0033962035296258852,-0.003389625325343593,,,0.0,-0.0003568879371876888,0.003140475902886797,,0.010907746348678192,,0.008400152730049681,
158,-5.01529665479783e-05,-0.0003559985760056561,-0.00035639733211134667,-0.00035672425215305115,-0.000510021930942961,-0.0004593946199785704,-0.0004597466285247709,-0.0005111167901865611,-0.0005625447478776469,-0.000511718350220014,-0.0004608294930875667,-0.00010043690051719788,-0.0004098570623494169,-0.0005125051250511881,-0.0005127416294928856,-0.0005129783523134536,-0.0005131626212346864,-0.0005133206714234007,-0.0005134788189986583,-0.0005136370640504984,-0.00046239210850784746,-0.000462487153134683,-0.000201197122881136,-0.00046258223684214617,-0.0004112899079737886,-0.0004113533525297308,-0.0004114379757250708,-0.0004115014659739069,-0.000411586150126153,-0.000411649686117177,-0.0004117344312918325,-0.0003022974607013174,-0.0004037549207630553,-0.00045505106684196056,-0.00045585777237500125,-0.00040580298265180387,-0.0004063595265911824,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00781444841632728,-0.007850590860259521,-0.007759616972098481,-0.007668205804749252,,-0.007815747900557168,-0.007813149364142569,-0.007806660576363922,-0.007883817427385864,-0.007795007877933523,-0.007871406081696897,-0.007782745487663445,-0.00785838365456204,-0.010889292196007205,-0.0042735042735042575,-0.004267425320056861,-0.00781444841632728,-0.006729810568295025,-0.006565988181221227,-0.013479844119338114,-0.013478122005748938,-0.016026739801165646,-0.015858049031373226,-0.016017130620985087,-0.000983284169124854,-0.020837186363356186,-0.020915428917854032,-0.0209743713733076,,-0.02095015096432296,-0.02113931051434892,-0.021087476245938645,-0.02102818020661412,-0.0210089165750581,-0.02097305206682121,-0.020933487494675163,-0.02095353780747033,,,-0.0004984334947308877,-0.0005712245626562362,-0.0009632751354605726,,,,-0.008330177962892815,
