,CME_AGA10,CME_AGA5,CME_AGA6,CME_AGA7,CME_AGA8,CME_AGA9,CME_BOB1,CME_BOB2,CME_EN10,CME_FI1,CME_FI2,CME_FO1,CME_FO10,CME_FO11,CME_FO12,CME_FO13,CME_FO2,CME_FO3,CME_FO4,CME_FO5,CME_FO6,CME_FO7,CME_FO8,CME_FO9,CME_GCI1,CME_GCI2,CME_MG1,CME_PG5,CME_WCC1,CME_WCC2,CME_WCC3,CME_WCC4,CME_WCC5,CME_WCC6,CME_WCC7,CME_WCC8,CME_WCC9
10,,,,,,,,,,-0.06896860986547104,0.08556938681420001,,-0.02515765463571717,-0.0219135594363159,-0.018854500177872716,,-0.027767043886281928,-0.0317424456368256,,-0.036382966156753634,-0.0359729746180536,-0.03696950644451424,-0.03352713178294586,-0.028609096901779933,,,0.142166344294004,,-0.009925133689839494,,,,,,,,
11,,,,,,,-0.020724506018623745,-0.02514145715452376,,-0.047779597341296436,-0.04663212435233155,,-0.015208863808409469,-0.062181166413897475,-0.0282088469905728,,-0.051101521689757116,-0.04433296389196762,,-0.04811523138216378,-0.049816896072736316,-0.039825031011294636,-0.030211884232337338,-0.02789087947882729,-0.006489544622552579,-0.01150141643059488,-0.02201524132091448,,,,,,,,,,
12,,,,,,,0.022322722792369687,0.027166108185734842,,0.019828022255943267,0.03831076265146138,0.022322722792369687,0.02138364779874213,0.02175830638047627,0.02059547794940664,0.01907850086720475,0.027166108185734842,0.02667399133247894,0.02415519399249066,0.02401802962009003,0.026646288789952788,0.025974025974025983,0.02246881246123089,0.02205933682373473,0.027076820008932637,0.029689918037485,0.049350649350649256,0.03627569528415942,,,,0.027397260273972712,0.03773584905660377,,,,
13,,,,,,,,,0.0,,,0.0011910163339381439,0.0,0.0,0.0,0.00022199200828776358,-5.8254689502601487e-05,0.0,0.0,0.0,0.0,6.62734442309354e-05,0.0,0.0,,,,0.004667444574095736,0.0008420866019587248,-0.007633587786259444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,,,,,,,,,-0.01824862216778922,,,-0.006741063841839701,-0.0005473453749316182,0.0016546762589928488,0.003070848870366349,0.005252644817636876,-0.016487037576463637,-0.01694411414982166,-0.01368691189050475,-0.010501163302521488,-0.012427184466019424,-0.006759443339960257,-0.0032355915065722662,-0.0019124376750221386,,,,-0.06504065040650397,-0.0004871136303250534,0.028205128205128323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,,,,,,,-0.012261891182844709,-0.017829641037791832,-0.0038672654690617976,0.006224285262158569,0.023907963329139026,-0.012261891182844709,-0.008488499452354636,-0.008259714142067054,-0.0046650630512429245,-0.00264939652634677,-0.017829641037791832,-0.015421832476564812,-0.012390038409119009,-0.01061260803253672,-0.009109975095031976,-0.009207365892714205,-0.008385744234800874,-0.009169917197016209,-0.015133304195804276,-0.024662791353913915,-0.1175917215428034,0.0472049689440992,0.01032298081609162,-0.009975062344139585,-0.025974025974025983,0.0,0.0,0.0,0.0,0.0,0.0
16,,,,,,,-0.007506207055834824,-0.019178577890356485,-0.015403882279273697,0.016879849024952875,-0.0032478932584270037,-0.007506207055834824,-0.010770505385252815,0.01680185399768241,0.008641523251556205,0.010109208972845396,-0.019178577890356485,-0.01099508599508614,-0.007966378120687567,-0.007579163722782556,-0.0012566968714863294,-0.001750841750841614,0.001909568301166065,0.0060777678016437076,-0.013202418594330691,-0.01955792153685898,0.02025586353944564,0.0011862396204034287,-0.012453955446413034,-0.002518891687657509,0.0,-0.013333333333333308,-0.012987012987012991,-0.012658227848101222,0.0050000000000001155,0.004761904761904745,0.004545454545454629
17,-0.04807692307692313,-0.029411764705882363,-0.04453441295546568,-0.047142857142857035,-0.04711538461538467,-0.04711538461538467,0.011984408633428423,0.02889995695751102,0.006486899007885905,0.015671718733890172,0.04368119771025958,0.011984408633428423,0.011027359017308669,0.008404558404558449,0.006171494953895129,0.0041639272408502395,0.02889995695751102,0.02652009191975657,0.022952892823269174,0.024529156688887443,0.0205960264900662,0.015110631408526531,0.01483901708529034,0.013798311251458584,0.0198437236494462,0.03163361661945219,-0.002089864158829613,-0.020142180094786744,-0.0021758436944937514,-0.010101010101010057,-0.007999999999999896,0.0,0.0,0.0,0.0,0.0,0.0
18,0.056565656565656715,0.03962703962703973,0.04096045197740117,0.04347826086956519,0.05549949545913213,0.05549949545913213,-0.029433745329117574,-0.019183649076674917,0.04182990016428678,-0.16719114810679114,-0.022698506455151368,-0.029433745329117574,0.0016567720557780776,-0.024226585675942932,-0.009885986433828877,-0.007202095154954069,-0.019183649076674917,-0.021297192642788062,-0.019841760415378884,-0.021099178774478974,-0.020959055220297174,-0.01721158958001057,-0.01804279294385946,-0.019163055254604492,-0.012788005732554229,-0.02694508009153318,0.034554973821989465,-0.01451027811366401,-0.004628187441591547,-0.012755102040816313,-0.018817204301075363,-0.013513513513513488,0.0,0.0,0.0,0.0,0.0
19,-0.03632887189292544,0.02914798206278024,0.005427408412483015,0.005747126436781658,-0.03537284894837467,-0.03632887189292544,0.0146301012853165,-0.014318791128442587,-0.009218825812712385,0.028888347147732807,-0.04714211707822491,0.0146301012853165,-0.002687801516195853,0.0036192544335866828,-0.0021135485751766487,-0.0028577709386679033,-0.014318791128442587,-0.008592977250247212,-0.003973008765844721,-0.002968508002065051,-0.003313891834570426,-0.0022990060179863825,-0.0022540983606557092,-0.0020711080428028605,-0.003070910106085956,-0.00881886060321002,0.03441295546558698,0.0036809815950920033,-0.0004470872267178239,0.012919896640826822,0.013698630136986356,0.0,-0.013157894736842146,-0.012820512820512777,0.0,0.0,0.0
20,0.04464285714285698,0.04357298474945548,0.012145748987854256,0.021428571428571352,0.042616451932606436,0.04365079365079372,-0.021949795680093254,-0.024726463497558138,-0.018854064642507384,-0.034593057694586093,-0.08526640086988035,-0.021949795680093254,-0.006564853845622221,-0.006851785070321026,-0.0040169442009933,-0.0045561434450323,-0.024726463497558138,-0.019205587079877632,-0.01684183867291389,-0.015275080906148819,-0.012900651682404507,-0.013012538122670449,-0.009652906140891426,-0.006502940159114568,-0.008288994679361505,-0.021353579690373103,0.04011741682974557,-0.02567237163814173,0.0,-0.030612244897959218,-0.027027027027026973,-0.041095890410958964,-0.040000000000000036,-0.038961038961038974,-0.0149253731343284,-0.009478672985782087,-0.004524886877828149
21,-0.0379867046533714,-0.08977035490605423,-0.04799999999999993,-0.05314685314685308,-0.03707224334600778,-0.03707224334600778,0.015220245911424126,-0.0012042847182608394,0.004117793860743957,0.02319302981960969,-0.04665676077265979,0.015220245911424126,-0.014051196438508495,-0.01612200435729849,-0.017012539414827388,-0.016388601801269553,-0.0012042847182608394,-6.357683260227454e-05,-0.0026403915507469122,-0.0043381096358617866,-0.002425222312045339,-0.007553388724850563,-0.010507396654223622,-0.012673212171854242,0.0073982041000735235,0.016607067094975392,-0.02069614299153344,-0.01882057716436636,-0.15015431408507396,-0.05263157894736848,-0.02777777777777779,0.02857142857142847,0.027777777777777683,0.07027027027027022,0.055555555555555365,0.052631578947368585,0.0
22,-0.021717670286278246,-0.032110091743119185,-0.05182072829131657,0.2422451994091579,-0.020730503455083867,-0.020730503455083867,-0.07625374801575635,0.04321614418073372,0.001615508885298933,-0.1517150395778364,0.042186201163757035,-0.07625374801575635,0.009595033159305766,0.007824033067611591,0.00641551659828421,0.0010507355148601238,0.04321614418073372,0.0360503560528993,0.03241428294698778,0.029442830736730933,0.02133981631550519,0.021587213727253918,0.016347631689255238,0.011002186331899422,0.01810741114474701,0.041376020986108486,0.03266090297790592,-0.005115089514066472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.022199798183652808,-0.014218009478673022,0.05169867060561306,0.05112960760998808,0.02116935483870952,0.02116935483870952,0.08299389002036661,0.004744814161445232,0.0033498759305210517,0.1828078608794006,0.032801595214357215,0.08299389002036661,0.021733053808525412,0.023436355646696768,0.024460751612185968,0.026240815714499988,0.004744814161445232,0.006750536974531984,0.007067358809181191,0.0071181223547518435,0.010579211848717351,0.014019641043007123,0.012029144899642574,0.020230205790024325,0.0026430262650736225,0.008301368294498346,0.01116279069767434,0.0064267352185087825,0.0,0.0,-0.0028571428571428914,-0.002777777777777768,-0.002702702702702786,0.0,0.0,0.0,0.0
24,-0.0039486673247777215,0.007211538461538325,-0.0056179775280900115,-0.011312217194569985,-0.0039486673247777215,-0.0039486673247777215,0.008403855195110665,0.011140037537083149,0.025102015580561243,0.010399234998804685,-0.01708659136982349,0.008403855195110665,0.002120238013815889,-0.0005009302991269005,-0.0012300123001229846,-0.001241963763880749,0.011140037537083149,0.010484608351112534,0.011178735560799955,0.01082457815982174,0.008047631510075925,0.006879508415709168,0.008422196563200535,0.0035555555555555345,0.005876215058487455,0.0170906200317964,-0.0018399264029438367,-0.007662835249041987,-0.013157894736842146,0.0,0.002865329512893977,0.0027855153203342198,0.0027100271002711285,0.0,0.0,0.0,0.0
25,0.0029732408325073845,0.07875894988066823,0.04519774011299438,0.024027459954233388,0.0029732408325073845,0.0029732408325073845,-0.038055830759368366,-0.016466079875456674,0.006875753920386307,-0.07405654797113438,-0.020821056766843427,-0.038055830759368366,-0.006893256893257038,-0.006586954965275282,-0.008838017965806966,-0.005266622778143493,-0.016466079875456674,-0.011521988297038209,-0.006571674241493629,-0.003401574803149621,-0.0010384889985073362,-0.0043117744610281505,-0.0036370984037180643,-0.007562853444164408,-0.0008189561039528838,-0.012504884720593969,0.015668202764977046,-0.030888030888030937,-0.007999999999999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.01679841897233203,0.04867256637168138,-0.012162162162162149,-0.01899441340782126,-0.01679841897233203,-0.01679841897233203,0.03816793893129766,0.0015828564470963258,-0.0022762669222476943,0.08802861888335234,0.03249749247743239,0.03816793893129766,0.01443199780083848,0.013765765765765714,0.019003069726648114,0.017574821678064456,0.0015828564470963258,0.00756743561576978,0.011437403400309076,0.011503697617091245,0.009421090247547335,0.01145902731512338,0.016021091056580783,0.015103666071673903,0.0019124637997922638,0.00938436316354796,0.006352087114337657,0.1102257636122177,0.005376344086021501,-0.008333333333333305,0.0,0.0,0.0,0.005050505050504972,0.004784688995215447,0.004545454545454629,0.0
27,-0.013065326633165841,-0.04008438818565396,-0.013679890560875485,0.003416856492027165,-0.013065326633165841,-0.013065326633165841,0.0010504201680672232,0.01616824702163866,-0.02761767531219983,-0.0008219821512446267,-0.0658636098698272,0.0010504201680672232,0.0054196870130749355,0.004194511588226924,0.00286902883373985,0.0021679433444139477,0.01616824702163866,0.016414294367049997,0.012836185819070868,0.013310004374179618,0.017443357363542855,0.018311157950204212,0.009314703925482393,0.006086838901663727,0.0016906631762654278,0.007840940912909655,0.0036068530207395977,0.011961722488038395,0.029411764705882467,0.008403361344537784,0.0,0.0,0.0,-0.037688442211055266,-0.0357142857142857,-0.0339366515837104,0.0
28,-0.0020366598778004397,-0.004395604395604491,-0.0013869625520110949,-0.0113507377979567,-0.0020366598778004397,-0.0020366598778004397,0.0017488632388948933,0.02823304222993195,-0.008397135095085106,-0.00352567869314857,-0.04752495840266235,0.0017488632388948933,0.016710464254430457,0.019044247787610716,0.019167501072807847,0.01932506489760599,0.02823304222993195,0.022704248852869258,0.019915509957754814,0.018931919092254782,0.014677041816916647,0.011254851228978069,0.012920237310481086,0.016671148158106996,0.0021233734414982663,0.02206168380105566,0.004492362982928988,0.023640661938534317,-0.0025974025974025983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.03367346938775506,-0.20309050772626924,-0.08472222222222214,-0.057405281285878414,-0.03367346938775506,-0.03367346938775506,0.0,-0.07062245491564878,0.010709838107098468,0.0,-0.2658587182006769,0.0,-0.041884816753926635,-0.04050298735584268,-0.038807017543859616,-0.036997736276174316,-0.07062245491564878,-0.05063512411140891,-0.046331360946745385,-0.04206257943472736,-0.04096265353201578,-0.036331073301778316,-0.04015358583886497,-0.04053160539539813,0.0005976312072151213,-0.05632883862548942,0.0017889087656528524,-0.009237875288683584,-0.0250520833333332,-0.013888888888888841,0.0,-0.005555555555555647,-0.002702702702702786,0.010443864229765063,0.00987654320987641,0.00936768149882905,0.0
30,-0.053854276663146905,0.3462603878116344,0.07738998482549309,0.09135200974421442,-0.053854276663146905,-0.053854276663146905,-0.13966480446927376,-0.03430145217826741,0.04115327747658948,-0.21382238471517856,0.3897977394408092,-0.13966480446927376,-0.04295496991076997,-0.007095793208312219,-0.0005840695042710343,-0.004260633218247212,-0.03430145217826741,-0.05554532621371133,-0.06080536079915621,-0.058440737932777376,-0.04771811207905341,-0.03803265631222608,-0.02657807308970095,-0.0075115429674038605,-0.07596242601943859,-0.035607282784051564,0.03750000000000009,0.18298368298368284,0.012981462684972469,0.0,0.008571428571428452,0.008379888268156499,0.008130081300813162,0.02067183462532296,0.019559902200489088,0.01856148491879339,0.0
31,-0.0033482142857141906,0.08024691358024705,0.046478873239436565,-0.0022321428571426827,-0.0022321428571426827,-0.0033482142857141906,0.03997564935064935,0.0439460720767435,-0.028757396449703987,0.19501950195019505,0.12530765115034748,0.03997564935064935,0.0049869904596704364,0.009261284912127188,0.005698005698005826,0.005090372556252332,0.0439460720767435,0.0367819079802445,0.034617163242386166,0.026773132926256604,0.024098853085745556,0.01828468916028414,0.010308560284181922,0.008887654492431452,0.038312375132212965,0.04803441271358588,0.0051635111876076065,0.006896551724137946,0.004957282987026579,0.014084507042253502,0.008498583569405138,0.008310249307479145,0.008064516129032251,0.0151898734177216,0.014388489208633002,0.013667425968109326,-0.011363636363636355
32,,0.05333333333333323,0.020188425302826385,0.04586129753914992,0.04586129753914992,0.04703247480403139,0.020227642276422708,0.022414007202284925,-0.005604971365907319,0.1709766507657544,0.10536325599087126,0.020227642276422708,0.017331895001797992,0.01676300578034695,0.01612551754194813,0.01401937756899585,0.022414007202284925,0.02218879277924035,0.019794393716876302,0.017383348581884617,0.01633224451703219,0.015720287301802527,0.01730437780075822,0.016586373021335143,-0.00622524052065665,-0.006270664690457117,0.012842465753424737,-0.06555772994129161,0.009078505457598808,0.01666666666666661,0.011235955056179804,0.016483516483516425,0.013333333333333421,0.009975062344139696,0.0047281323877068635,0.0,0.0
33,,-0.01446654611211551,-0.01319261213720313,-0.023529411764706017,-0.023529411764706017,-0.023529411764706017,0.014662756598240456,-0.00552620392299763,0.01298860433770388,-0.016187821612349884,-0.021335168616655298,0.014662756598240456,-0.0014845185918279655,-0.0022029562251281165,-0.0007863321180928695,0.001375316684762984,-0.00552620392299763,-0.0055800833946529895,-0.0035063552689248434,-0.0026978417266186887,-0.0023612750885476648,-0.0035356904603067725,-0.0021008403361343357,-0.0014217046916253915,-0.0271070615034168,-0.01938962826984858,-0.030431107354184195,-0.056544502617801085,-0.014249310936606197,-0.030054644808743206,-0.02777777777777779,-0.03783783783783778,-0.047368421052631504,-0.03703703703703709,0.0,0.0,0.0
34,,0.07706422018348635,0.07352941176470584,0.0930996714129244,0.0930996714129244,0.0930996714129244,0.024880623272179214,0.02082315583781158,-0.01451554372807562,-0.059496567505720736,-0.045446554149085605,0.024880623272179214,0.004106194690265408,0.0027775799444484943,0.0006438689369008267,-0.0007951424027758948,0.02082315583781158,0.018005796386508118,0.013383600377002923,0.011657864227747172,0.01025641025641022,0.010778603467898272,0.010050933786078131,0.0053559322033898136,0.02505268087099055,0.04358254358254365,0.05492589363557099,-0.018867924528301768,-0.008810340279609474,-0.0028169014084507005,0.0,0.0,0.0,-0.012820512820512777,-0.014117647058823568,-0.01573033707865179,0.0
35,,0.035775127768313375,0.011207970112079746,-0.013026052104208373,-0.012024048096192395,-0.012024048096192395,0.015080922020598297,0.016091403960040832,-0.013870136246471263,0.026416405978449745,0.034901924670779794,0.015080922020598297,0.003877881971374064,-0.001136363636363602,-0.0019303639093443128,-0.004123562178977247,0.016091403960040832,0.013265491550063402,0.012772817460317444,0.00942255045521101,0.0070285044904334635,0.006292224135647118,0.00443757143817658,0.004383302987389648,-0.012448606669712148,-0.003027075508716948,0.01983471074380172,-0.02149321266968329,0.0013838620395998367,0.0,-0.02857142857142858,-0.016853932584269704,0.002762430939226457,0.0,0.0023866348448686736,0.011415525114155223,0.0
36,,0.01809210526315796,-0.017241379310344973,0.020304568527918617,0.018255578093306246,0.018255578093306246,-0.009783790312839602,-0.007241257506181653,-0.0022404779686331366,-0.015577378936674546,0.003025449368215139,-0.009783790312839602,0.007444865851945703,0.008248009101251341,0.008381088825214933,0.009225628359726956,-0.007241257506181653,-0.006157340985174398,-0.005938533121096935,-0.003910438347524471,-0.003812847356856719,0.003225169485947532,0.0076979717517906545,0.0064455485430374715,-0.005840175783508927,-0.00916502670789998,0.004051863857374549,-0.015028901734104094,0.003720633570745147,0.031073446327683607,0.00588235294117645,0.0028571428571428914,0.0,0.0,0.0,0.0,0.0
37,,0.05331179321486279,0.07393483709273196,0.02189054726368189,0.0239043824701195,0.0239043824701195,0.008416686996828515,0.005159224337306423,-0.0113522954091817,0.054122233688797206,0.052519517388218695,0.008416686996828515,-0.01359453430005575,-0.012341325811001336,-0.01392342118349088,-0.015547397970200771,0.005159224337306423,0.003849624060150436,0.0045574921475641786,0.004748939403533381,0.006746675316250394,-0.004395748589423931,-0.010296266772950702,-0.011674449633088724,-0.0020938754144127487,-0.002723867892407084,0.0177562550443906,-0.02582159624413149,0.006725270069900313,0.00273972602739736,0.008771929824561209,0.008547008547008517,0.00826446280991755,0.0,0.0,0.0,0.0
38,,-0.03067484662576692,0.010501750291715295,-0.03797468354430389,-0.037937743190661455,-0.03891050583657596,0.010100399177452424,0.0008849557522123686,-0.007823343848580522,0.04514304362014565,0.015761968981793384,0.010100399177452424,0.01371121634037742,0.009568011424491374,0.0054030689431598935,0.006141697740732699,0.0008849557522123686,0.000359518245550916,-0.00042915823677258663,-0.0023947567431308325,-0.002577485662735968,0.002767710049423444,0.01087321296731325,0.010394870064124316,0.020050125313282985,0.029930579264823013,-0.028548770816812064,0.10120481927710843,0.005733522697385807,0.0191256830601092,0.02898550724637672,0.028248587570621538,0.02732240437158473,0.010389610389610391,0.00952380952380949,0.009029345372460584,0.0
39,,0.09651898734177199,0.05196304849884514,0.008097165991902909,0.007077856420626859,0.008097165991902909,0.021495718819232183,0.04155614500442106,0.016660307770571148,0.03746877601998344,0.03958177744585512,0.021495718819232183,0.005368472425573367,0.003394865266284741,0.0012897678417884695,-7.266913741732495e-05,0.04155614500442106,0.03204552261156035,0.024104514229636772,0.024510423246999258,0.02506621874798109,0.02010908851941906,0.018126286435163674,0.01048834257465425,0.0031998171533058613,0.01270718232044188,-0.01877551020408164,0.02297592997811826,-0.0029288702928871317,-0.021447721179624568,-0.014084507042253502,0.01098901098901095,-0.013297872340425563,-0.0231362467866324,-0.01650943396226401,-0.017897091722595126,0.0
40,,0.09956709956709964,0.06915477497255784,0.009036144578313143,0.009036144578313143,0.009036144578313143,0.02567409144196975,0.04199207696661,-0.005879409557167814,0.029293739967897192,0.04294380587484037,0.02567409144196975,0.02295423023578369,0.021921477408895385,0.02361528553027048,0.020348837209302358,0.04199207696661,0.03586767266395818,0.032161466131640504,0.026267110617832268,0.022499527320854584,0.021323197835469987,0.01669492630755176,0.023205077350257897,0.005410947200546801,0.017021276595744702,0.0,0.02032085561497321,0.0011015526647084606,0.00273972602739736,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563315
41,,0.0538057742782152,0.04209445585215588,0.049751243781094516,0.049751243781094516,0.049751243781094516,0.0009715396045262279,-0.0007603736693460039,0.005914181452120193,0.007992202729044884,0.01033215980407154,0.0009715396045262279,0.006982577452376182,0.010415229686853378,0.009228187919463116,0.009472934472934513,-0.0007603736693460039,-0.00156880322725228,-0.0020888940466520234,-6.00817111272578e-05,-0.0006163708086783793,0.004352213952314886,0.005259781911481687,0.009174904697292874,-0.002719238613188457,0.002843042591996525,0.0124792013311148,-0.002096436058700246,0.0,0.0,-0.005714285714285783,0.0,0.0,0.0,0.0,0.0,0.0
42,,-0.04981320049813187,-0.03940886699507384,-0.048341232227488096,-0.047393364928910005,-0.047393364928910005,0.0004567513559805559,0.0008153060115230204,-0.006004503377532999,-0.005318120286211593,-0.010226497992576356,0.0004567513559805559,-0.0069341591490508225,-0.010307870844426305,-0.009143807148794704,-0.009384040076201305,0.0008153060115230204,0.0016273849607182367,0.0020932666589139615,0.0,0.0006167509559638075,-0.004333354267411882,-0.005232261357835721,-0.009091491132594998,0.0019313792319926024,0.0040652580903985935,-0.0032867707477403085,0.0724789915966384,-0.04113177888394026,-0.04918032786885263,0.057471264367816126,0.008152173913043681,0.024258760107816583,0.09736842105263156,0.052757793764987904,0.002277904328018332,-0.02272727272727271
43,,0.007863695937090355,0.11282051282051285,0.14541832669322696,0.14427860696517425,0.14427860696517425,-0.006962278148718859,-0.019877260631075862,-0.015227787566071016,0.0019442014192669888,-0.0110975049747436,-0.006962278148718859,0.0018981763948209274,0.0013105255897365444,0.0006991051454139362,0.002849002849002913,-0.019877260631075862,-0.01507087231777704,-0.011837066264361209,-0.007510665144505157,-0.0041913214990139105,-0.0008830579033682895,-0.0003207184092366422,0.0018091361374943386,-0.0057829685905431685,-0.013797879708060344,-0.04286892003297616,0.013712047012732542,0.010928961748633892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,,0.029908972691807586,0.006451612903225934,0.061739130434782526,0.061739130434782526,0.06260869565217407,-0.0016091029251191769,-0.007148002438078448,0.002683706070287561,0.0012612787426020675,0.008900239919510833,-0.0016091029251191769,-0.00250355233777666,-0.0019287731624991753,-0.0006287550649713981,-0.002627840909090961,-0.007148002438078448,-0.0063708759954492775,-0.004991192014092816,-0.0043588812204868885,-0.0038994800693240572,-0.0017676767676766407,-0.0010907924286173154,-0.02044501773621421,-0.005588503649634924,-0.016151685393258397,-0.01205857019810497,-0.033816425120772875,0.024324324324324298,0.014367816091954031,0.010869565217391351,0.010781671159029615,0.0,0.0,0.0,0.0,0.0
45,,-0.05429292929292917,-0.033882783882783984,-0.03685503685503677,-0.062244062244062086,-0.06301145662847785,0.012778449317907059,0.04453622056033035,-0.01873566148355854,0.023158914728682145,0.04610309911015653,0.012778449317907059,0.026319359652692945,0.026778935744357742,0.023698007689618942,0.02399772128462585,0.04453622056033035,0.03990153423402787,0.03470050162289762,0.034294053265231834,0.0303237432424035,0.03174803946369842,0.025051387461459518,0.04246773768764833,0.0062507168253240755,0.028935375830450694,-0.006102877070619073,0.0,-0.01846965699208436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
